,ID,URLs
1890,1891,https://jewelry.ha.com/itm/estate-jewelry/pink-sapphire-diamond-white-gold-ring/a/5305-55071.s?ic4=GalleryView-ShortDescription-071515
1891,1892,https://jewelry.ha.com/itm/estate-jewelry/ceylon-purple-pink-sapphire-platinum-ring-gerard-leon/a/5305-55087.s?ic4=GalleryView-ShortDescription-071515
1892,1893,https://jewelry.ha.com/itm/estate-jewelry/diamond-rock-crystal-quartz-gold-ring-cartier-french/a/5305-55225.s?ic4=GalleryView-ShortDescription-071515
1893,1894,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5288-57017.s?ic4=GalleryView-ShortDescription-071515
1894,1895,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5256-54143.s?ic4=GalleryView-ShortDescription-071515
1895,1896,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-white-gold-ring/a/5256-54190.s?ic4=GalleryView-ShortDescription-071515
1896,1897,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-white-gold-ring/a/5256-54281.s?ic4=GalleryView-ShortDescription-071515
1897,1898,https://jewelry.ha.com/itm/estate-jewelry/ceylon-sapphire-diamond-palladium-ring/a/5256-54284.s?ic4=GalleryView-ShortDescription-071515
1898,1899,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5256-54289.s?ic4=GalleryView-ShortDescription-071515
1899,1900,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring-oscar-heyman-bros/a/5256-54299.s?ic4=GalleryView-ShortDescription-071515
1900,1901,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-white-gold-ring/a/5256-54312.s?ic4=GalleryView-ShortDescription-071515
1901,1902,https://jewelry.ha.com/itm/estate-jewelry/yellow-sapphire-diamond-gold-ring/a/5256-54364.s?ic4=GalleryView-ShortDescription-071515
1902,1903,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring-j-and-l-hartzberg/a/5256-54681.s?ic4=GalleryView-ShortDescription-071515
1903,1904,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/5248-55268.s?ic4=GalleryView-ShortDescription-071515
1904,1905,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5243-54270.s?ic4=GalleryView-ShortDescription-071515
1905,1906,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-sapphire-diamond-platinum-ring/a/5243-54290.s?ic4=GalleryView-ShortDescription-071515
1906,1907,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-white-gold-ring/a/5243-54987.s?ic4=GalleryView-ShortDescription-071515
1907,1908,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring-van-cleef-and-arpels-french/a/5237-54011.s?ic4=GalleryView-ShortDescription-071515
1908,1909,https://jewelry.ha.com/itm/estate-jewelry/opal-diamond-emerald-gold-ring-herbert-bushell-and-co-english/a/5237-54141.s?ic4=GalleryView-ShortDescription-071515
1909,1910,https://jewelry.ha.com/itm/estate-jewelry/opal-gold-ring/a/5208-54063.s?ic4=GalleryView-ShortDescription-071515
1910,1911,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/5208-54082.s?ic4=GalleryView-ShortDescription-071515
1911,1912,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5208-54159.s?ic4=GalleryView-ShortDescription-071515
1912,1913,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5208-54354.s?ic4=GalleryView-ShortDescription-071515
1913,1914,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-white-gold-ring/a/5208-54374.s?ic4=GalleryView-ShortDescription-071515
1914,1915,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-white-gold-ring/a/5208-54381.s?ic4=GalleryView-ShortDescription-071515
1915,1916,https://jewelry.ha.com/itm/estate-jewelry/cultured-pearl-diamond-white-gold-ring/a/5200-54105.s?ic4=GalleryView-ShortDescription-071515
1916,1917,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-white-gold-ring/a/5200-54294.s?ic4=GalleryView-ShortDescription-071515
1917,1918,https://jewelry.ha.com/itm/estate-jewelry/diamond-emerald-gold-ring/a/5200-54373.s?ic4=GalleryView-ShortDescription-071515
1918,1919,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5200-54893.s?ic4=GalleryView-ShortDescription-071515
1919,1920,https://jewelry.ha.com/itm/estate-jewelry/michael-beaudry-diamond-platinum-ring/a/5190-54038.s?ic4=GalleryView-ShortDescription-071515
1920,1921,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-gold-ring/a/5178-58082.s?ic4=GalleryView-ShortDescription-071515
1921,1922,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-gold-ring/a/5178-58246.s?ic4=GalleryView-ShortDescription-071515
1922,1923,https://jewelry.ha.com/itm/estate-jewelry/diamond-ruby-platinum-gold-ring/a/5178-58290.s?ic4=GalleryView-ShortDescription-071515
1923,1924,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-gold-ring/a/5178-58375.s?ic4=GalleryView-ShortDescription-071515
1924,1925,https://jewelry.ha.com/itm/estate-jewelry/garnet-diamond-gold-ring/a/5150-58046.s?ic4=GalleryView-ShortDescription-071515
1925,1926,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-gold-ring/a/5150-58074.s?ic4=GalleryView-ShortDescription-071515
1926,1927,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-platinum-ring/a/5150-58075.s?ic4=GalleryView-ShortDescription-071515
1927,1928,https://jewelry.ha.com/itm/estate-jewelry/edwardian-diamond-platinum-ring/a/5150-58167.s?ic4=GalleryView-ShortDescription-071515
1928,1929,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5150-58259.s?ic4=GalleryView-ShortDescription-071515
1929,1930,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/5150-58436.s?ic4=GalleryView-ShortDescription-071515
1930,1931,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5150-59510.s?ic4=GalleryView-ShortDescription-071515
1931,1932,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-platinum-ring/a/5150-59550.s?ic4=GalleryView-ShortDescription-071515
1932,1933,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5130-58979.s?ic4=GalleryView-ShortDescription-071515
1933,1934,https://jewelry.ha.com/itm/estate-jewelry/fancy-diamond-diamond-gold-ring/a/5122-58078.s?ic4=GalleryView-ShortDescription-071515
1934,1935,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-black-opal-gold-ring-sarosi/a/5122-58126.s?ic4=GalleryView-ShortDescription-071515
1935,1936,https://jewelry.ha.com/itm/estate-jewelry/art-deco-aquamarine-diamond-platinum-topped-gold-ring/a/5122-58215.s?ic4=GalleryView-ShortDescription-071515
1936,1937,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5122-58290.s?ic4=GalleryView-ShortDescription-071515
1937,1938,https://jewelry.ha.com/itm/estate-jewelry/south-sea-cultured-pearl-diamond-platinum-ring/a/5122-58371.s?ic4=GalleryView-ShortDescription-071515
1938,1939,https://jewelry.ha.com/itm/estate-jewelry/star-sapphire-diamond-platinum-ring-dant/a/5122-58508.s?ic4=GalleryView-ShortDescription-071515
1939,1940,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5092-58025.s?ic4=GalleryView-ShortDescription-071515
1940,1941,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-white-gold-ring/a/5092-58412.s?ic4=GalleryView-ShortDescription-071515
1941,1942,https://jewelry.ha.com/itm/estate-jewelry/ruby-sapphire-diamond-white-gold-ring/a/23159-11115.s?ic4=GalleryView-ShortDescription-071515
1942,1943,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-platinum-ring/a/23153-10049.s?ic4=GalleryView-ShortDescription-071515
1943,1944,https://jewelry.ha.com/itm/estate-jewelry/fancy-yellow-diamond-diamond-gold-ring-buccellati/a/23153-10060.s?ic4=GalleryView-ShortDescription-071515
1944,1945,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/23157-11049.s?ic4=GalleryView-ShortDescription-071515
1945,1946,https://jewelry.ha.com/itm/estate-jewelry/paraiba-type-tourmaline-diamond-white-gold-ring/a/23157-11071.s?ic4=GalleryView-ShortDescription-071515
1946,1947,https://jewelry.ha.com/itm/estate-jewelry/diamond-multi-stone-gold-ring-saint-agostino/a/23155-10089.s?ic4=GalleryView-ShortDescription-071515
1947,1948,https://jewelry.ha.com/itm/estate-jewelry/padparadscha-sapphire-diamond-platinum-ring/a/23155-10095.s?ic4=GalleryView-ShortDescription-071515
1948,1949,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/172015-72053.s?ic4=GalleryView-ShortDescription-071515
1949,1950,https://jewelry.ha.com/itm/estate-jewelry/retro-cultured-pearl-diamond-platinum-ring/a/5079-58391.s?ic4=GalleryView-ShortDescription-071515
1950,1951,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-diamond-white-gold-ring/a/5079-58529.s?ic4=GalleryView-ShortDescription-071515
1951,1952,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring-linz/a/5067-58378.s?ic4=GalleryView-ShortDescription-071515
1952,1953,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-cat-s-eye-chrysoberyl-diamond-platinum-ring/a/5027-59090.s?ic4=GalleryView-ShortDescription-071515
1953,1954,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-white-gold-ring-dant/a/5504-55241.s?ic4=GalleryView-ShortDescription-071515
1954,1955,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-white-gold-ring/a/5432-55353.s?ic4=GalleryView-ShortDescription-071515
1955,1956,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring-dant/a/5200-54215.s?ic4=GalleryView-ShortDescription-071515
1956,1957,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-gold-ring/a/5150-58040.s?ic4=GalleryView-ShortDescription-071515
1957,1958,https://jewelry.ha.com/itm/estate-jewelry/fancy-diamond-diamond-gold-ring/a/5122-58580.s?ic4=GalleryView-ShortDescription-071515
1958,1959,https://jewelry.ha.com/itm/estate-jewelry/star-sapphire-diamond-platinum-ring/a/5178-58721.s?ic4=GalleryView-ShortDescription-071515
1959,1960,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-cat-s-eye-chrysoberyl-colored-diamond-diamond-gold-ring-gary-ewing/a/5353-55127.s?ic4=GalleryView-ShortDescription-071515
1960,1961,https://jewelry.ha.com/itm/estate-jewelry/diamond-emerald-platinum-topped-gold-ring-early-20th-century/a/5079-58175.s?ic4=GalleryView-ShortDescription-071515
1961,1962,https://jewelry.ha.com/itm/estate-jewelry/art-deco-sapphire-diamond-platinum-ring/a/5079-58195.s?ic4=GalleryView-ShortDescription-071515
1962,1963,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5079-58265.s?ic4=GalleryView-ShortDescription-071515
1963,1964,https://jewelry.ha.com/itm/estate-jewelry/multi-color-diamond-diamond-gold-ring/a/5079-58282.s?ic4=GalleryView-ShortDescription-071515
1964,1965,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5079-58436.s?ic4=GalleryView-ShortDescription-071515
1965,1966,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring/a/5079-58444.s?ic4=GalleryView-ShortDescription-071515
1966,1967,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-white-gold-ring/a/5079-58470.s?ic4=GalleryView-ShortDescription-071515
1967,1968,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-eternity-band/a/5079-58594.s?ic4=GalleryView-ShortDescription-071515
1968,1969,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-rings/a/5079-58616.s?ic4=GalleryView-ShortDescription-071515
1969,1970,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-sapphire-diamond-white-gold-ring-pacetti/a/5067-58036.s?ic4=GalleryView-ShortDescription-071515
1970,1971,https://jewelry.ha.com/itm/estate-jewelry/diamond-ruby-enamel-gold-ring-david-webb/a/5067-58067.s?ic4=GalleryView-ShortDescription-071515
1971,1972,https://jewelry.ha.com/itm/estate-jewelry/lavender-jade-diamond-ruby-gold-ring/a/5067-58113.s?ic4=GalleryView-ShortDescription-071515
1972,1973,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5067-58415.s?ic4=GalleryView-ShortDescription-071515
1973,1974,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-gold-ring/a/5048-58217.s?ic4=GalleryView-ShortDescription-071515
1974,1975,https://jewelry.ha.com/itm/estate-jewelry/turquoise-diamond-emerald-gold-ring/a/5048-58275.s?ic4=GalleryView-ShortDescription-071515
1975,1976,https://jewelry.ha.com/itm/estate-jewelry/rock-crystal-quartz-gold-ring-david-webb/a/5048-58321.s?ic4=GalleryView-ShortDescription-071515
1976,1977,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-star-sapphire-diamond-white-gold-ring/a/687-59053.s?ic4=GalleryView-ShortDescription-071515
1977,1978,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-platinum-ring/a/687-59205.s?ic4=GalleryView-ShortDescription-071515
1978,1979,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/687-59286.s?ic4=GalleryView-ShortDescription-071515
1979,1980,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-gold-ring-elizabeth-gage/a/686-46562.s?ic4=GalleryView-ShortDescription-071515
1980,1981,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring-the-ring-features-a-round-brilliant-cut-diamond-measuring-770-765-x-490-mm-and-weighing-appro/a/668-39470.s?ic4=GalleryView-ShortDescription-071515
1981,1982,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring-set-the-ring-set-includes-one-ring-featuring-a-round-brilliant-cut-diamond-weighing-approxi/a/668-39577.s?ic4=GalleryView-ShortDescription-071515
1982,1983,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-gold-ring-russian-the-ring-is-highlighted-by-an-oval-shaped-emerald-measuring-1150-x-800-x-685-mm-a/a/668-39588.s?ic4=GalleryView-ShortDescription-071515
1983,1984,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring-quadrillion-the-ring-features-a-radiant-cut-diamond-measuring-620-x-530-x-470-mm-and-weighs-approx/a/646-39549.s?ic4=GalleryView-ShortDescription-071515
1984,1985,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-white-gold-ring-the-ring-centers-an-oval-shaped-ruby-measuring-875-x-600-x-400-mm-and-weighing-approxim/a/646-39589.s?ic4=GalleryView-ShortDescription-071515
1985,1986,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-sapphire-tsavorite-garnet-gold-ring/a/5504-55062.s?ic4=GalleryView-ShortDescription-071515
1986,1987,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5504-55201.s?ic4=GalleryView-ShortDescription-071515
1987,1988,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/5502-55336.s?ic4=GalleryView-ShortDescription-071515
1988,1989,https://jewelry.ha.com/itm/estate-jewelry/opal-diamond-white-gold-ring-m-oliva/a/5432-55034.s?ic4=GalleryView-ShortDescription-071515
1989,1990,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-platinum-ring/a/5432-55454.s?ic4=GalleryView-ShortDescription-071515
1990,1991,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-white-gold-ring/a/5427-55697.s?ic4=GalleryView-ShortDescription-071515
1991,1992,https://jewelry.ha.com/itm/estate-jewelry/opal-diamond-platinum-gold-ring-oscar-heyman-bros/a/5400-55128.s?ic4=GalleryView-ShortDescription-071515
1992,1993,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-pink-sapphire-white-gold-ring/a/5400-55295.s?ic4=GalleryView-ShortDescription-071515
1993,1994,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5400-55715.s?ic4=GalleryView-ShortDescription-071515
1994,1995,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-sapphire-platinum-ring/a/5353-55252.s?ic4=GalleryView-ShortDescription-071515
1995,1996,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring-tiffany-and-co/a/5353-55358.s?ic4=GalleryView-ShortDescription-071515
1996,1997,https://jewelry.ha.com/itm/estate-jewelry/south-sea-cultured-pearl-diamond-colored-diamond-gold-ring/a/5353-55416.s?ic4=GalleryView-ShortDescription-071515
1997,1998,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5349-55004.s?ic4=GalleryView-ShortDescription-071515
1998,1999,https://jewelry.ha.com/itm/estate-jewelry/garnet-colored-diamond-diamond-gold-ring-alex-sepkus/a/5345-55005.s?ic4=GalleryView-ShortDescription-071515
1999,2000,https://jewelry.ha.com/itm/estate-jewelry/fancy-yellow-brown-diamond-diamond-platinum-ring-dant/a/5345-55137.s?ic4=GalleryView-ShortDescription-071515
2000,2001,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5316-55869.s?ic4=GalleryView-ShortDescription-071515
2001,2002,https://jewelry.ha.com/itm/estate-jewelry/diamond-tsavorite-garnet-rose-gold-ring/a/5312-55125.s?ic4=GalleryView-ShortDescription-071515
2002,2003,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-gold-ring/a/5312-55298.s?ic4=GalleryView-ShortDescription-071515
2003,2004,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5312-55320.s?ic4=GalleryView-ShortDescription-071515
2004,2005,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5312-55331.s?ic4=GalleryView-ShortDescription-071515
2005,2006,https://jewelry.ha.com/itm/estate-jewelry/yellow-sapphire-ruby-diamond-platinum-gold-ring/a/5312-56047.s?ic4=GalleryView-ShortDescription-071515
2006,2007,https://jewelry.ha.com/itm/estate-jewelry/opal-emerald-diamond-gold-ring/a/5307-55229.s?ic4=GalleryView-ShortDescription-071515
2007,2008,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5288-57029.s?ic4=GalleryView-ShortDescription-071515
2008,2009,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-rings/a/5288-57736.s?ic4=GalleryView-ShortDescription-071515
2009,2010,https://jewelry.ha.com/itm/estate-jewelry/diamond-ruby-sapphire-gold-ring-van-cleef-and-arpels/a/5256-54640.s?ic4=GalleryView-ShortDescription-071515
2010,2011,https://jewelry.ha.com/itm/estate-jewelry/diamond-colored-diamond-gold-ring-simon-g/a/5248-55291.s?ic4=GalleryView-ShortDescription-071515
2011,2012,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-eternity-band-jean-schlumberger-for-tiffany-and-co/a/5248-55591.s?ic4=GalleryView-ShortDescription-071515
2012,2013,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-gold-ring/a/5243-54037.s?ic4=GalleryView-ShortDescription-071515
2013,2014,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-platinum-ring/a/5243-54078.s?ic4=GalleryView-ShortDescription-071515
2014,2015,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-colored-diamond-gold-ring/a/5243-54216.s?ic4=GalleryView-ShortDescription-071515
2015,2016,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring-leo-pizzo/a/5243-55101.s?ic4=GalleryView-ShortDescription-071515
2016,2017,https://jewelry.ha.com/itm/estate-jewelry/colored-diamond-multi-stone-gold-ring-wendy-yue-for-annoushka/a/5237-54481.s?ic4=GalleryView-ShortDescription-071515
2017,2018,https://jewelry.ha.com/itm/estate-jewelry/opal-gold-ring/a/5237-55053.s?ic4=GalleryView-ShortDescription-071515
2018,2019,https://jewelry.ha.com/itm/estate-jewelry/citrine-tanzanite-peridot-gold-ring-chanel/a/5208-54028.s?ic4=GalleryView-ShortDescription-071515
2019,2020,https://jewelry.ha.com/itm/estate-jewelry/multi-stone-diamond-pink-gold-ring/a/5200-54279.s?ic4=GalleryView-ShortDescription-071515
2020,2021,https://jewelry.ha.com/itm/estate-jewelry/diamond-multi-stone-gold-ring-bvlgari/a/23153-10047.s?ic4=GalleryView-ShortDescription-071515
2021,2022,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/23155-10107.s?ic4=GalleryView-ShortDescription-071515
2022,2023,https://jewelry.ha.com/itm/estate-jewelry/diamond-ruby-gold-ring/a/172052-75001.s?ic4=GalleryView-ShortDescription-071515
2023,2024,https://jewelry.ha.com/itm/estate-jewelry/antique-burma-sapphire-gold-ring/a/172012-74039.s?ic4=GalleryView-ShortDescription-071515
2024,2025,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5502-55240.s?ic4=GalleryView-ShortDescription-071515
2025,2026,https://jewelry.ha.com/itm/estate-jewelry/burma-star-ruby-diamond-platinum-ring/a/5502-55285.s?ic4=GalleryView-ShortDescription-071515
2026,2027,https://jewelry.ha.com/itm/estate-jewelry/edwardian-diamond-platinum-ring/a/5288-57591.s?ic4=GalleryView-ShortDescription-071515
2027,2028,https://jewelry.ha.com/itm/estate-jewelry/edwardian-diamond-platinum-topped-gold-ring/a/5288-57650.s?ic4=GalleryView-ShortDescription-071515
2028,2029,https://jewelry.ha.com/itm/estate-jewelry/colombian-emerald-diamond-gold-ring/a/5200-54202.s?ic4=GalleryView-ShortDescription-071515
2029,2030,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-gold-ring/a/5200-54218.s?ic4=GalleryView-ShortDescription-071515
2030,2031,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-sapphire-platinum-ring/a/5200-54927.s?ic4=GalleryView-ShortDescription-071515
2031,2032,https://jewelry.ha.com/itm/estate-jewelry/colored-diamond-diamond-pink-gold-ring/a/5190-54130.s?ic4=GalleryView-ShortDescription-071515
2032,2033,https://jewelry.ha.com/itm/estate-jewelry/piranesi-amethyst-diamond-gold-ring/a/5190-54415.s?ic4=GalleryView-ShortDescription-071515
2033,2034,https://jewelry.ha.com/itm/estate-jewelry/van-cleef-and-arpels-diamond-gold-ring/a/5190-54556.s?ic4=GalleryView-ShortDescription-071515
2034,2035,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5178-58017.s?ic4=GalleryView-ShortDescription-071515
2035,2036,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5178-58127.s?ic4=GalleryView-ShortDescription-071515
2036,2037,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-white-gold-ring/a/5178-58189.s?ic4=GalleryView-ShortDescription-071515
2037,2038,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5178-58218.s?ic4=GalleryView-ShortDescription-071515
2038,2039,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5178-58311.s?ic4=GalleryView-ShortDescription-071515
2039,2040,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5178-58686.s?ic4=GalleryView-ShortDescription-071515
2040,2041,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-diamond-gold-ring/a/5150-58345.s?ic4=GalleryView-ShortDescription-071515
2041,2042,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5150-59673.s?ic4=GalleryView-ShortDescription-071515
2042,2043,https://jewelry.ha.com/itm/estate-jewelry/buccellati-emerald-diamond-gold-ring/a/5160-64056.s?ic4=GalleryView-ShortDescription-071515
2043,2044,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-diamond-gold-ring/a/5160-64466.s?ic4=GalleryView-ShortDescription-071515
2044,2045,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-platinum-ring/a/5160-64472.s?ic4=GalleryView-ShortDescription-071515
2045,2046,https://jewelry.ha.com/itm/estate-jewelry/mikimoto-south-sea-cultured-pearl-diamond-white-gold-ring/a/5160-64482.s?ic4=GalleryView-ShortDescription-071515
2046,2047,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-white-gold/a/5130-58026.s?ic4=GalleryView-ShortDescription-071515
2047,2048,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-gold-ring/a/5130-58075.s?ic4=GalleryView-ShortDescription-071515
2048,2049,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5130-58879.s?ic4=GalleryView-ShortDescription-071515
2049,2050,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring-french/a/172112-74032.s?ic4=OtherResults-SampleItem-071515&tab=ArchiveSearchResults-012417
2050,2051,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-gold-ring-french/a/5122-58055.s?ic4=GalleryView-ShortDescription-071515
2051,2052,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5122-59246.s?ic4=GalleryView-ShortDescription-071515
2052,2053,https://jewelry.ha.com/itm/estate-jewelry/diamond-pink-gold-ring/a/5092-58027.s?ic4=GalleryView-ShortDescription-071515
2053,2054,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-gold-ring/a/5092-58285.s?ic4=GalleryView-ShortDescription-071515
2054,2055,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-platinum-ring/a/5092-58363.s?ic4=GalleryView-ShortDescription-071515
2055,2056,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-diamond-white-gold-ring-the-ring-features-an-emerald-cut-aquamarine-measuring-1500-x-1270-x-900-mm-and-we/a/662-39392.s?ic4=GalleryView-ShortDescription-071515
2056,2057,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-eternity-band/a/5504-55460.s?ic4=GalleryView-ShortDescription-071515
2057,2058,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5427-55243.s?ic4=GalleryView-ShortDescription-071515
2058,2059,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5400-55102.s?ic4=GalleryView-ShortDescription-071515
2059,2060,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5305-55872.s?ic4=GalleryView-ShortDescription-071515
2060,2061,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-enamel-gold-ring/a/5208-54144.s?ic4=GalleryView-ShortDescription-071515
2061,2062,https://jewelry.ha.com/itm/estate-jewelry/fancy-colored-diamond-diamond-gold-ring/a/5122-58435.s?ic4=GalleryView-ShortDescription-071515
2062,2063,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-gold-ring/a/5178-58655.s?ic4=GalleryView-ShortDescription-071515
2063,2064,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-colored-diamond-gold-ring/a/5092-58112.s?ic4=GalleryView-ShortDescription-071515
2064,2065,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-gold-ring/a/5504-55334.s?ic4=GalleryView-ShortDescription-071515
2065,2066,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring-marina-b/a/5504-55485.s?ic4=GalleryView-ShortDescription-071515
2066,2067,https://jewelry.ha.com/itm/estate-jewelry/diamond-enamel-gold-ring-david-webb/a/5502-55100.s?ic4=GalleryView-ShortDescription-071515
